都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,住所,方書,緯度,経度,設置位置,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,小児対応設備の有無,URL,備考
350001,350001461824,山口県,1824,熊毛体育センター,クマゲタイイクセンター,周南市大字呼坂９－７１,,34.053181,131.962509,１階ロビー,,,,,,,,,,,
350001,350001461825,山口県,1825,鹿野総合体育館,カノソウゴウタイイクカン,周南市大字鹿野上３０２８－１,,34.253082,131.853287,１階ロビー,,,,,,,,,,,
350001,350001461826,山口県,1826,周南カントリー倶楽部,シュウナンカントリークラブ,周南市大字安田３５５,,34.044304,131.965088,-,,,,,,,,,,,
350001,350001461827,山口県,1827,周防カントリー倶楽部,スオウカントリークラブ,周南市長穂２３９３－６,,34.137913,131.840317,-,,,,,,,,,,,
350001,350001461828,山口県,1828,徳山国際カントリー倶楽部,トクヤマコクサイカントリークラブ,周南市四熊１１９２,,34.113689,131.762619,-,,,,,,,,,,,
350001,350001461829,山口県,1829,スポーツクラブ・ルネサンス徳山,スポーツクラブ・ルネサンストクヤマ,周南市青山町１－１８,,34.042618,131.816513,エントランスホール１F,,,,,,,,,,,
350001,350001461830,山口県,1830,(株)周南スイミングクラブアクス周南,カブシュウナンスイミングクラブアクスシュウナン,周南市江口１－１－２６,,34.062248,131.794891,マシンジム,,,,,,,,,,,
350001,350001461831,山口県,1831,大田原自然の家,オオタワラシゼンノイエ,周南市大字中須北３１９４,,34.144592,131.935074,宿泊棟玄関,,,,,,,,,,,
350001,350001461832,山口県,1832,永源山公園,エイゲンヤマコウエン,周南市大字富田２３５６,,34.039097,131.761826,公園管理事務所内,,,,,,,,,,,
350001,350001461833,山口県,1833,石船温泉憩いの家,イシフネオンセンイコイノイエ,周南市大字鹿野上１６６７－４,,34.253082,131.853287,１階廊下,,,,,,,,,,,
350001,350001461834,山口県,1834,湯野荘,ユノソウ,周南市大字湯野４３４６－２,,34.095695,131.662109,1階玄関ホール,,,,,,,,,,,
350001,350001461835,山口県,1835,東横イン　徳山駅新幹線口,トウヨコイン　トクヤマエキシンカンセングチ,周南市千代田町２－７,,34.051117,131.801468,ロビー,,,,,,,,,,,
350001,350001461836,山口県,1836,ホテルルートイン徳山駅前,ホテルルートイントクヤマエキマエ,周南市本町１－３５,,34.053078,131.80275,フロント,,,,,,,,,,,
350001,350001461837,山口県,1837,地方卸売市場,チホウオロシウシジョウ,周南市鼓海１－３２４－１８,,34.021778,131.824402,管理棟1階正面玄関,,,,,,,,,,,
350001,350001461838,山口県,1838,水産物市場,スイサンブツシジョウ,周南市晴海町４－５,,34.048306,131.801086,買受人詰所,,,,,,,,,,,
350001,350001461839,山口県,1839,徳山競艇場,トクヤマキョウテイジョウ,周南市大字栗屋１０３３,,34.011745,131.834778,"競艇場内
医務室",,,,,,,,,,,
350001,350001461840,山口県,1840,徳山競艇場,トクヤマキョウテイジョウ,周南市大字栗屋１０３３,,34.011745,131.834778,"東スタンド１階
警備本部下",,,,,,,,,,,
350001,350001461841,山口県,1841,ＪＲ西日本　徳山駅,ＪＲニシニホン　トクヤマエキ,周南市御幸通,,34.053329,131.80603,-,,,,,,,,,,,
350001,350001461842,山口県,1842,中国自動車道鹿野サービスエリア（上り線）,チュウゴクジドウシャドウカノサービスエリア（ウエリセン）,周南市大字鹿野中１６６４－１,,34.228466,131.798294,店舗入口付近,,,,,,,,,,,
350001,350001461843,山口県,1843,中国自動車道鹿野サービスエリア（下り線）,チュウゴクジドウシャドウカノサービスエリア（シタリセン）,周南市大字鹿野中１７４５,,34.228466,131.798294,店舗入口付近,,,,,,,,,,,
350001,350001461844,山口県,1844,中国自動車道　鹿野料金所,チュウゴクジドウシャドウ　カノリョウキンジョ,周南市鹿野上２５９０,,34.253082,131.853287,事務所窓口,,,,,,,,,,,
350001,350001461845,山口県,1845,山陽自動車道　熊毛料金所,サンヨウジドウシャドウ　クマゲリョウキンジョ,周南市大字安田１３９７,,34.039783,131.973007,事務所窓口,,,,,,,,,,,
350001,350001461846,山口県,1846,山陽自動車道　徳山東料金所,サンヨウジドウシャドウ　トクヤマヒガシリョウキンジョ,周南市大字久米２８０３－１,,34.039192,131.846848,事務所窓口,,,,,,,,,,,
350001,350001461847,山口県,1847,山陽自動車道　徳山西料金所,サンヨウジドウシャドウ　トクヤマニシリョウキンジョ,周南市大字戸田４４４６,,34.068611,131.688873,事務所窓口,,,,,,,,,,,
350001,350001461848,山口県,1848,西日本宇佐美　２号熊毛垰ステーション,ニシニホンウサミ　２ゴウクマゲタオステーション,周南市樋口１８２５－１,,34.075821,131.99147,-,,,,,,,,,,,
350001,350001461849,山口県,1849,西日本高速道路エンジニアリング中国（株）山口施設事務所,ニシニホンコウソクドウロエンジニアリングチュウゴクカブカブヤマグチシセツジムショ,周南市大字久米２８０３－１,,34.039192,131.846848,ＮＥＸＣＯ徳山１階,,,,,,,,,,,
350001,350001461850,山口県,1850,三井化学(株)徳山分工場,ミツイカガクカブトクヤマブンコウジョウ,周南市徳山港町３－１,,34.051647,131.79631,正門警備室,,,,,,,,,,,
350001,350001461851,山口県,1851,ＵＤトラックス(株)周南カスタマーセンター,ＵＤトラックスカブシュウナンカスタマーセンター,周南市栗屋８３０－１,,34.020882,131.836014,事務所１階,,,,,,,,,,,
350001,350001461852,山口県,1852,（株）中電工山口東部支社,カブチュウデンコウヤマグチトウブシシャ,周南市鼓海２－１１８－７５,,34.020157,131.818695,玄関ホール１階,,,,,,,,,,,
350001,350001461853,山口県,1853,社会福祉法人鹿野福祉会特別養護老人ホーム　やまなみ荘,シャカイフクシホウジンカノフクシカイトクベツヨウゴロウジンホーム　ヤマナミソウ,周南市鹿野上２７５５－１,,34.253082,131.853287,従来型特養玄関,,,,,,,,,,,
350001,350001461854,山口県,1854,社会福祉法人鹿野福祉会特別養護老人ホーム　やまなみ荘,シャカイフクシホウジンカノフクシカイトクベツヨウゴロウジンホーム　ヤマナミソウ,周南市鹿野上２７５５－１,,34.253082,131.853287,ユニット型特養玄関,,,,,,,,,,,
350001,350001461855,山口県,1855,新南陽球場,シンナンヨウキュウジョウ,周南市福川南町２－１,,34.070518,131.736633,役員室,,,,,,,,,,,
350001,350001461856,山口県,1856,高瀬サン・スポーツランド,タカセサン・スポーツランド,周南市大字高瀬６９２,,34.173935,131.767929,管理棟,,,,,,,,,,,
350001,350001461857,山口県,1857,山口トヨペット(株)徳山店,ヤマグチトヨペットカブトクヤマテン,周南市新地１－６－５０,,34.068058,131.792526,ショールーム,,,,,,,,,,,
350001,350001461858,山口県,1858,山口トヨペット(株)レクサス周南,ヤマグチトヨペットカブレクサスシュウナン,周南市大字徳山６６７６－１０,,34.061634,131.811783,ショールーム,,,,,,,,,,,
350001,350001461859,山口県,1859,アルク秋月店,アルクアキヅキミセ,周南市秋月３丁目２－１,,34.055294,131.829132,店舗内,,,,,,,,,,,
350001,350001461860,山口県,1860,アルク今宿店,アルクイマジュクミセ,周南市新宿通り５丁目４－３３,,,,店舗内,,,,,,,,,,,
350001,350001461861,山口県,1861,アルク徳山中央店,アルクトクヤマチュウオウミセ,周南市花畠町７番１５号,,34.061043,131.811203,店舗内,,,,,,,,,,,
350001,350001461862,山口県,1862,アルク慶万店,アルクケイマンテン,周南市慶万町４番８号,,34.049721,131.812714,サービスカウンター,,,,,,,,,,,
350001,350001461863,山口県,1863,アルク新南陽店,アルクシンナンヨウテン,周南市大字富田２７６３番地,,,,店舗コピー機横,,,,,,,,,,,
350001,350001461864,山口県,1864,アルク徳山東店,アルクトクヤマアズマテン,周南市松保町９番１号,,34.044151,131.814087,サービスカウンター,,,,,,,,,,,
350001,350001461865,山口県,1865,サンマート須々万店,サンマートススマテン,周南市大字須々万本郷３０７番地の１,,34.055725,131.806595,レジ付近,,,,,,,,,,,
350001,350001461866,山口県,1866,山陽小野田市役所,サンヨウオノダシヤクショ,山陽小野田市日の出１－１－１,,34.003357,131.182587,"エントランスホール
（本館棟１階）",,,,,,,,,,,
350001,350001461867,山口県,1867,山陽小野田市水道局,サンヨウオノダシスイドウキョク,山陽小野田市新生１－８－２２,,34.000183,131.180984,"エントランスホール
（庁舎1階）",,,,,,,,,,,
350001,350001461868,山口県,1868,山陽総合事務所,サンヨウソウゴウジムショ,山陽小野田市大字鴨庄９４,,34.056389,131.160019,玄関ロビー,,,,,,,,,,,
350001,350001461869,山口県,1869,小野田保健センター,オノダホケンセンター,山陽小野田市大字東高泊１９４７－１,,33.997654,131.179245,急患診療所玄関,,,,,,,,,,,
350001,350001461870,山口県,1870,山陽小野田市役所南支所,サンヨウオノダシヤクショミナミシショ,山陽小野田市赤崎１－１－１,,33.963928,131.173553,-,,,,,,,,,,,
350001,350001461871,山口県,1871,厚狭公民館,アサコウミンカン,山陽小野田市厚狭２６－１,,34.055382,131.162903,玄関脇（本館1階）,,,,,,,,,,,
350001,350001461872,山口県,1872,厚陽公民館,コウヨウコウミンカン,山陽小野田市郡３２２６－１１,,34.021191,131.146957,１階ロビー,,,,,,,,,,,
350001,350001461873,山口県,1873,高千帆公民館,タカイチホコウミンカン,山陽小野田市日の出３－１１－１１,,34.007473,131.182983,玄関ロビー,,,,,,,,,,,
350001,350001461874,山口県,1874,"高泊公民館
高泊福祉会館","タカトマリコウミンカン
タカトマリフクシカイカン",山陽小野田市大字西高泊２２７４－１,,34.006695,131.152588,エントランスホール,,,,,,,,,,,
350001,350001461875,山口県,1875,赤崎公民館,アカサキコウミンカン,山陽小野田市赤崎１－１－１,,33.963928,131.173553,事務室,,,,,,,,,,,
350001,350001461876,山口県,1876,山陽小野田市本山公民館,サンヨウオノダシモトヤマコウミンカン,山陽小野田市大字小野田２７５－２,,33.941975,131.174149,玄関ホール,,,,,,,,,,,
350001,350001461877,山口県,1877,有帆公民館,アリホコウミンカン,山陽小野田市新有帆町１－１,,34.016399,131.202667,一階玄関（受付横）,,,,,,,,,,,
350001,350001461878,山口県,1878,須恵公民館・福祉会館,スエコウミンカン・フクシカイカン,山陽小野田市中央４－４－１,,33.975689,131.178925,エントランスホール,,,,,,,,,,,
350001,350001461879,山口県,1879,出合公民館,デアイコウミンカン,"山陽小野田市山野井
１６０１－２０",,34.06731,131.132889,玄関ホール,,,,,,,,,,,
350001,350001461880,山口県,1880,埴生公民館,ハブコウミンカン,山陽小野田市大字埴生５２５－１,,34.040188,131.09169,公民館入口付近,,,,,,,,,,,
350001,350001461881,山口県,1881,山陽小野田市雇用能力開発支援センター,サンヨウオノダシコヨウノウリョクカイハツシエンセンター,山陽小野田市大字西高泊１２６１－１,,34.008778,131.163803,玄関ホール（1Ｆ）,,,,,,,,,,,
350001,350001461882,山口県,1882,商工センター,ショウコウセンター,山陽小野田市中央２－３－１,,33.979282,131.177429,玄関ホール（1Ｆ）,,,,,,,,,,,
350001,350001461883,山口県,1883,労働会館,ロウドウカイカン,山陽小野田市北竜王町９－４５,,33.970184,131.176712,玄関ホール（1Ｆ）,,,,,,,,,,,
350001,350001461884,山口県,1884,山陽小野田市消防本部,サ,山陽小野田市高栄１－６－１,,33.98439,131.175446,１階事務所,,,,,,,,,,,
350001,350001461885,山口県,1885,小野田斎場,オノダサイジョウ,山陽小野田市大字小野田７１４０,,33.991589,131.189087,待合室,,,,,,,,,,,
350001,350001461886,山口県,1886,山陽斎場,サンヨウサイジョウ,山陽小野田市厚狭２６－５,,34.055382,131.162903,渡廊下,,,,,,,,,,,
350001,350001461887,山口県,1887,日の出保育園,ヒノデホイクエン,山陽小野田市日の出２－５－２８,,34.0061,131.179688,事務室,,,,,,,,,,,
350001,350001461888,山口県,1888,下津保育園　,シモヅホイクエン　,山陽小野田市郡２０４５－１,,34.044861,131.154373,玄関ホール,,,,,,,,,,,
350001,350001461889,山口県,1889,山陽小野田市立出合保育園,サンヨウオノダシリツデアイホイクエン,山陽小野田市大字山野井２１４６－３,,34.067146,131.12851,玄関,,,,,,,,,,,
350001,350001461890,山口県,1890,山陽小野田市立厚陽保育園,サンヨウオノダシリツコウヨウホイクエン,山陽小野田市大字郡３５１０,,34.017956,131.140182,玄関ホール,,,,,,,,,,,
350001,350001461891,山口県,1891,山陽小野田市立津布田保育園　　,サンヨウオノダシリツツヌノタホイクエン　　,山陽小野田市大字津布田１０６６,,34.022762,131.121124,玄関,,,,,,,,,,,
350001,350001461892,山口県,1892,山陽小野田市立埴生幼稚園,サンヨウオノダシリツハブヨウチエン,山陽小野田市埴生９７２－１,,34.040161,131.086258,玄関　事務室入り口　　　　　　　,,,,,,,,,,,
350001,350001461893,山口県,1893,有帆小学校,アリホショウガッコウ,山陽小野田市新有帆町４－１,,34.018719,131.201599,正面玄関（管理特別教室棟１階）,,,,,,,,,,,
350001,350001461894,山口県,1894,高千帆小学校,タカチホショウガッコウ,山陽小野田市くし山１－２５－１,,34.010521,131.184189,正面玄関(管理特別教室棟１階),,,,,,,,,,,
350001,350001461895,山口県,1895,高泊小学校,タカトマリショウガッコウ,山陽小野田市大字西高泊９２３,,34.009209,131.165543,正面玄関(管理特別教室棟１階),,,,,,,,,,,
350001,350001461896,山口県,1896,小野田小学校,オノダショウガッコウ,山陽小野田市中川３－２－１,,33.987522,131.177368,"正面玄関
（管理教室棟１階）",,,,,,,,,,,
350001,350001461897,山口県,1897,須恵小学校,スエショウガッコウ,山陽小野田市大字小野田５２５８,,33.972256,131.182465,"正面玄関
（管理特別教室棟１階）",,,,,,,,,,,
350001,350001461898,山口県,1898,赤崎小学校,アカサキショウガッコウ,山陽小野田市大字小野田４４０２,,33.958427,131.175262,"正面玄関
（管理特別教室棟１階）",,,,,,,,,,,
350001,350001461899,山口県,1899,本山小学校,モトヤマショウガッコウ,山陽小野田市大字小野田４８２,,33.948601,131.171997,"放送室前廊下
（管理教室棟１階）",,,,,,,,,,,
350001,350001461900,山口県,1900,厚狭小学校,アサショウガッコウ,山陽小野田市大字厚狭８９７,,34.057262,131.169312,"正面玄関
（管理特別教室棟１階）",,,,,,,,,,,
350001,350001461901,山口県,1901,厚陽小学校,コウヨウショウガッコウ,山陽小野田市大字郡３４９２,,34.020065,131.140625,"事務室前廊下
（管理特別教室棟１階）",,,,,,,,,,,
350001,350001461902,山口県,1902,出合小学校,デアイショウガッコウ,山陽小野田市大字山野井２８１６,,34.06731,131.132889,"正面玄関
（管理特別教室棟１階）",,,,,,,,,,,
350001,350001461903,山口県,1903,埴生小学校,ハブショウガッコウ,山陽小野田市大字埴生１９９６,,34.04155,131.083466,"校長室前廊下
（管理特別教室棟１階）",,,,,,,,,,,
350001,350001461904,山口県,1904,津布田小学校,ツブタショウガッコウ,山陽小野田市大字津布田１０２８－１,,34.019577,131.113754,"正面玄関
（管理教室棟１階）",,,,,,,,,,,
350001,350001461905,山口県,1905,赤崎小学校松原分校・竜王中学校松原分校,アカサキショウガッコウマツバラブンコウ・リュウオウチュウガッコウマツバラブンコウ,山陽小野田市大字小野田４４０２,,33.958427,131.175262,"会議室前廊下
（管理教室棟１階）",,,,,,,,,,,
350001,350001461906,山口県,1906,高千帆中学校,タカチホナカガッコウ,山陽小野田市くし山２－８－１,,34.013325,131.187393,"正面玄関
（管理特別教室棟１階）",,,,,,,,,,,
350001,350001461907,山口県,1907,小野田中学校,オノダチュウガッコウ,山陽小野田市大字丸河内１０１８,,33.980953,131.185989,"正面玄関
（管理特別教室棟１階）",,,,,,,,,,,
350001,350001461908,山口県,1908,竜王中学校,リュウオウチュウガッコウ,山陽小野田市大字小野田３９２３,,33.960281,131.181656,"正面玄関
（管理特別教室棟２階）",,,,,,,,,,,
350001,350001461909,山口県,1909,厚狭中学校,アサチュウガッコウ,山陽小野田市大字山川８２９,,34.059803,131.148361,"正面玄関
（管理特別教室棟１階）",,,,,,,,,,,
350001,350001461910,山口県,1910,埴生中学校,ハブチュウガッコウ,山陽小野田市大字埴生２８３,,34.040184,131.093643,"正面玄関
（管理教室棟１階）",,,,,,,,,,,
350001,350001461911,山口県,1911,厚陽中学校,コウヨウチュウガッコウ,山陽小野田市大字郡３２５０,,34.022358,131.141968,"事務室前廊下
（管理教室棟１階）",,,,,,,,,,,
350001,350001461912,山口県,1912,小野田高等学校,オノダコウトウガッコウ,山陽小野田市?山１－２６－１,,34.003166,131.181808,事務室前（管理棟１階）,,,,,,,,,,,
350001,350001461913,山口県,1913,厚狭高等学校　北校舎,アサコウトウガッコウ　キタコウシャ,山陽小野田市大字厚狭字束の原１６６０,,,,事務室前（管理棟１階）,,,,,,,,,,,
350001,350001461914,山口県,1914,厚狭高等学校　南校舎,アサコウトウガッコウ　ミナミコウシャ,山陽小野田市大字郡字岡崎４７５,,34.003166,131.181808,事務室前（管理棟１階）,,,,,,,,,,,
350001,350001461915,山口県,1915,小野田工業高等学校,オノダコウギョウコウトウガッコウ,山陽小野田市中央２－６－１,,33.978729,131.179138,玄関入口,,,,,,,,,,,
350001,350001461916,山口県,1916,小野田工業高等学校,オノダコウギョウコウトウガッコウ,山陽小野田市中央２－６－１,,33.978729,131.179138,第２グラウンド管理室,,,,,,,,,,,
350001,350001461917,山口県,1917,サビエル高等学校,サビエルコウトウウダカガッコウ,山陽小野田市くし山３－５－１,,34.015553,131.187836,職員室前屋外,,,,,,,,,,,
350001,350001461918,山口県,1918,山口東京理科大学,ヤマグチトウキョウ,山陽小野田市大学通１－１－１,,33.957043,131.187805,"警備員室窓口
（1号館1階）",,,,,,,,,,,
350001,350001461919,山口県,1919,厚狭准看護学院,アサジュンカンゴガクイン,山陽小野田市大字厚狭４６６－１,,34.053097,131.164917,玄関,,,,,,,,,,,
350001,350001461920,山口県,1920,（財）山陽スポーツ協会,（ザイ）サンヨウスポーツキョウカイ,山陽小野田市埴生３２３０－１,,34.054516,131.084152,青年の家玄関口,,,,,,,,,,,
350001,350001461921,山口県,1921,介護老人保健施設　あさ紫苑,カイゴロウジンホケンシセツ　アサムラサキエン,山陽小野田市山川９０－１,,34.069763,131.151978,-,,,,,,,,,,,
350001,350001461922,山口県,1922,介護老人保健施設　こうよう紫苑,カイゴロウジンホケンシセツ　コウヨウムラサキエン,山陽小野田市大字郡３２３３－７,,34.021191,131.146957,-,,,,,,,,,,,
350001,350001461923,山口県,1923,デイケア　あおぞら,デイケア　アオゾラ,山陽小野田市須恵１－１２－１０,,33.971828,131.178543,ホール玄関,,,,,,,,,,,
350001,350001461924,山口県,1924,グループホーム　こもれび,グループホーム　コモレビ,山陽小野田市大字有帆５３５－１１８,,34.013245,131.206268,-,,,,,,,,,,,
350001,350001461925,山口県,1925,中央福祉センター,チュウオウフクシセンター,山陽小野田市千代町１－２－２８,,33.982674,131.180786,玄関１階,,,,,,,,,,,
350001,350001461926,山口県,1926,高千帆福祉会館,タカセンホフクシカイカン,山陽小野田市日の出３－１４－１,,34.007153,131.182144,1階事務所内,,,,,,,,,,,
350001,350001461927,山口県,1927,本山児童館,モトヤマジドウカン,山陽小野田市大字小野田４８２,,33.948601,131.171997,玄関,,,,,,,,,,,
350001,350001461928,山口県,1928,赤崎児童館,アカサキジドウカン,山陽小野田市大字小野田４４０２,,33.958427,131.175262,玄関,,,,,,,,,,,
350001,350001461929,山口県,1929,須恵児童館,スエジドウカン,山陽小野田市大字小野田５２２８,,33.972256,131.182465,玄関,,,,,,,,,,,
350001,350001461930,山口県,1930,小野田児童館,オノダジドウカン,山陽小野田市中川３－３－１０,,33.986496,131.17662,玄関,,,,,,,,,,,
350001,350001461931,山口県,1931,高泊児童館,タカトマリジドウカン,山陽小野田市大字西高泊９２３,,34.009209,131.165543,玄関,,,,,,,,,,,
350001,350001461932,山口県,1932,高千帆児童館,コウチホジドウカン,山陽小野田市くし山２－６－１７,,34.012627,131.18721,玄関,,,,,,,,,,,
350001,350001461933,山口県,1933,有帆児童館,アリホジドウカン,山陽小野田市新有帆町１－１４,,34.017525,131.203079,玄関,,,,,,,,,,,
350001,350001461934,山口県,1934,山陽小野田市知的障害者更生施設みつば園,サンヨウオノダシチテキショウガイシャコウセイシセツミツバエン,山陽小野田市大字小野田１３３７－１,,33.992947,131.183716,女子棟1階,,,,,,,,,,,
350001,350001461935,山口県,1935,山陽小野田市知的障害者通所授産施設まつば園,サンヨウオノダシチテキショウガイシャツウショジュサンシセツマツバエン,山陽小野田市高栄３－６－１６,,33.981838,131.173157,玄関,,,,,,,,,,,
350001,350001461936,山口県,1936,津布田会館,ツフタカイカン,山陽小野田市大字津布田１０６４－１,,34.022762,131.121124,会館入口付近,,,,,,,,,,,
350001,350001461937,山口県,1937,石丸総合館,イシマルソウゴウカン,山陽小野田市山川３４５－２,,34.049728,131.147995,玄関１階,,,,,,,,,,,
350001,350001461938,山口県,1938,山陽小野田市民館,サンヨウオノダシミンカン,山陽小野田市栄町９－２,,33.991306,131.177017,ロビー,,,,,,,,,,,
350001,350001461939,山口県,1939,山陽小野田市文化会館,サンヨウオノダシブンカカイカン,山陽小野田市大字郡１７５４,,34.050285,131.156769,"エントランスホール
（受付窓口）",,,,,,,,,,,
350001,350001461940,山口県,1940,山陽小野田市歴史民俗資料館,サンヨウオノダシレキシミンゾクシリョウカン,山陽小野田市栄町９－２１,,33.990372,131.176041,事務室窓口（１階入口付近）,,,,,,,,,,,
350001,350001461941,山口県,1941,きららガラス未来館,キララガラスミライカン,山陽小野田市大字小野田７５３４－４,,33.957695,131.172302,受付窓口,,,,,,,,,,,
350001,350001461942,山口県,1942,山陽小野田市立中央図書館,サンヨウオノダシリツチュウオウトショカン,山陽小野田市栄町９－１３,,33.990417,131.176926,エントランス,,,,,,,,,,,
350001,350001461943,山口県,1943,山陽小野田市立厚狭図書館,サンヨウオノダシリツアサトショカン,山陽小野田市大字鴨庄１０９,,34.057255,131.162659,玄関ロビー,,,,,,,,,,,
350001,350001461944,山口県,1944,山陽勤労青少年ホーム,サンヨウキンロウセイショウネンホーム,山陽小野田市大字鴨庄３－５,,34.056705,131.155029,玄関ホール（1Ｆ）,,,,,,,,,,,
350001,350001461945,山口県,1945,山陽小野田市きらら交流館,サンヨウオノダシキララコウリュウカン,山陽小野田市大字小野田５８４－９,,33.94548,131.167892,-,,,,,,,,,,,
350001,350001461946,山口県,1946,"山口県立おのだサッカー
交流公園","ヤマグチケンリツオノダサッカー
コウリュウコウエン","山陽小野田市
大字小野田字末広",,33.957695,131.172302,"事務所カウンター
（交流施設棟）",,,,,,,,,,,
350001,350001461947,山口県,1947,山陽小野田市民体育館,シミンタイイクカン,山陽小野田市中川５－２－１,,33.990913,131.17392,１階事務室,,,,,,,,,,,
350001,350001461948,山口県,1948,山陽小野田市野球場,シヤキュウジョウ,山陽小野田市中川５－５－１,,33.990662,131.170654,管理人室,,,,,,,,,,,
350001,350001461949,山口県,1949,山陽小野田市武道館,シブドウカン,山陽小野田市中川５－２－１,,33.990913,131.17392,管理人室,,,,,,,,,,,
350001,350001461950,山口県,1950,山陽小野田市民プール,シミンプール,山陽小野田市中川５－４－１,,33.990902,131.172256,管理人室,,,,,,,,,,,
350001,350001461951,山口県,1951,山陽小野田市下村テニスコート,シシモムラテニスコート,山陽小野田市山川１７９－１,,34.069763,131.151978,管理人室,,,,,,,,,,,
350001,350001461952,山口県,1952,朝暘カントリークラブ,チョウヨウカントリークラブ,山陽小野田市郡１６－３,,34.052155,131.161804,-,,,,,,,,,,,
350001,350001461953,山口県,1953,山陽国際ゴルフクラブ,サンヨウコクサイゴルフクラブ,山陽小野田市福田１－１,,34.053223,131.108978,-,,,,,,,,,,,
350001,350001461954,山口県,1954,厚狭ゴルフ倶楽部,アサゴルフクラブ,山陽小野田市大字津布田２０１,,34.03363,131.122864,スタート室,,,,,,,,,,,
350001,350001461955,山口県,1955,プレジデントカントリー倶楽部山陽,プレジデントカントリークラブサンヨウ,山陽小野田市山野井２０３９－１９,,34.071095,131.139801,スタート室,,,,,,,,,,,
350001,350001461956,山口県,1956,スポーツコア・アルファ,スポーツコア・アルファ,山陽小野田市高栄３－６－２２,,33.981018,131.173218,１Fフロントホール,,,,,,,,,,,
350001,350001461957,山口県,1957,小野田スイミングクラブ,オノダスイミングクラブ,山陽小野田市高栄３－６－２３,,33.9809,131.173233,-,,,,,,,,,,,
350001,350001461958,山口県,1958,江汐公園,エジオ,山陽小野田市高畑,,34.03421,131.193726,管理棟,,,,,,,,,,,
350001,350001461959,山口県,1959,浜河内緑地公園,ハマカワウチミドリチコウエン,山陽小野田市大字小野田１８００,,33.96162,131.169693,管理棟,,,,,,,,,,,
350001,350001461960,山口県,1960,須恵健康公園,スエケンコウコウエン,山陽小野田市須恵１－１－１,,33.975536,131.179611,管理棟,,,,,,,,,,,
350001,350001461961,山口県,1961,東沖緑地,ヒガシオキリョクチ,山陽小野田市大字小野田７５２５－６,,33.957695,131.172302,管理棟,,,,,,,,,,,
350001,350001461962,山口県,1962,竜王山オートキャンプ場,リュウオウザンオートキャンプバ,山陽小野田市大字小野田８４１,,33.957695,131.172302,管理棟,,,,,,,,,,,
350001,350001461963,山口県,1963,ナチュラルグリーンパークホテル,ナチュラルグリーンパークホテル,山陽小野田市千崎１２８,,34.033104,131.185608,"ｴﾝﾄﾗﾝｽﾎｰﾙ
（本館棟１階）",,,,,,,,,,,
350001,350001461964,山口県,1964,食道楽「帆万里」,ショクドウラク「ホマリ」,山陽小野田市津布田２６３１－２,,34.019272,131.110611,-,,,,,,,,,,,
350001,350001461965,山口県,1965,天然温泉　みちしお,テンネンオンセン　ミチシオ,山陽小野田市埴生２２１６－７,,34.042809,131.070236,温泉１階フロアー,,,,,,,,,,,
350001,350001461966,山口県,1966,おのだサンパーク,オノダサンパーク,山陽小野田市中川６－４－１,,33.985802,131.170547,西館１階,,,,,,,,,,,
350001,350001461967,山口県,1967,おのだサンパーク,オノダサンパーク,山陽小野田市中川６－４－１,,33.985802,131.170547,本館２階,,,,,,,,,,,
350001,350001461968,山口県,1968,おのだサンパーク,オノダサンパーク,山陽小野田市中川６－４－１,,33.985802,131.170547,"防災センター
（本館１階）",,,,,,,,,,,
350001,350001461969,山口県,1969,山陽オートレース場（山陽小型自動車競走場）,サンヨウオートレースジョウ（サンヨウコガタジドウシャキョウソウジョウバ,山陽小野田市大字埴生字赤松７００,,34.054516,131.084152,-,,,,,,,,,,,
350001,350001461970,山口県,1970,ＪＲ西日本　厚狭駅,ＪＲニシニホン　アサエキ,山陽小野田市大字厚狭,,34.053097,131.164917,-,,,,,,,,,,,
350001,350001461971,山口県,1971,山陽自動車道　小野田料金所,サンヨウジドウシャドウ　オノダリョウキンジョ,山陽小野田市大字千崎６７８,,34.022839,131.182083,事務所窓口,,,,,,,,,,,
350001,350001461972,山口県,1972,山陽自動車道　埴生料金所,サンヨウジドウシャドウ　ハブリョウキンジョ,山陽小野田市大字埴生３８０,,34.054516,131.084152,事務所窓口,,,,,,,,,,,
350001,350001461973,山口県,1973,医療法人社団長明会長沢病院,イリョウホウジンシャダンチョウメイカイナガサワビョウイン,山陽小野田市中央１－５－２６,,33.9762,131.177292,外来,,,,,,,,,,,
350001,350001461974,山口県,1974,（株）中電工小野田営業所,カブチュウデンコウオノダエイギョウショ,山陽小野田市新生１－１－５,,34.002014,131.181458,事務所２階,,,,,,,,,,,
350001,350001461975,山口県,1975,小野田消防署,オノダショウボウショ,山陽小野田市高栄１－６－１,,33.98439,131.175446,消防自動車に積載,,,,,,,,,,,
350001,350001461976,山口県,1976,山陽消防署,サンヨウショウボウショ,山陽小野田市大字厚狭４８７－９,,34.053383,131.175781,消防自動車に積載,,,,,,,,,,,
350001,350001461977,山口県,1977,埴生出張所,ハブシュッチョウジョ,山陽小野田市大字埴生３２２９－１２,,34.039528,131.082916,消防自動車に積載,,,,,,,,,,,
