trans_id,lang,translation
広市民センター,zh-cn,广市民中心
広市民センター,zh-tw,廣市民中心
広交叉点,ja,広交叉点
広交叉点,ja-Hrkt,ひろこうさてん
広交叉点,en,Hiro Kosaten
広交叉点,ko,히로 코사텐
広交叉点,zh-cn,广交叉点
広交叉点,zh-tw,廣交叉點
広駅前,ja,広駅前
広駅前,ja-Hrkt,ひろえきまえ
広駅前,en,Hiro Sta.
広駅前,ko,히로 역
広駅前,zh-cn,广站前
広駅前,zh-tw,廣站前
東のりば,ja,東のりば
東のりば,ja-Hrkt,ひがしのりば
東のりば,en,Higashi Noriba
東のりば,ko,히가시 노리바
東のりば,zh-cn,东站台
東のりば,zh-tw,東站臺
郷,ja,郷
郷,ja-Hrkt,ごう
郷,en,Go
郷,ko,고
郷,zh-cn,乡
郷,zh-tw,鄉
ゆめタウン廿日市,ja,ゆめタウン廿日市
ゆめタウン廿日市,ja-Hrkt,ゆめたうんはつかいち
ゆめタウン廿日市,en,Youme Town Hatsukaichi
ゆめタウン廿日市,ko,유메타운 하쓰카이치
ゆめタウン廿日市,zh-cn,Youme Town廿日市
ゆめタウン廿日市,zh-tw,Youme Town廿日市
五月が丘一丁目,ja,五月が丘一丁目
五月が丘一丁目,ja-Hrkt,さつきがおかいっちょうめ
五月が丘一丁目,en,Satsukigaoka-itchome (Satsukigaoka 1)
五月が丘一丁目,ko,사쓰키가오카 1초메
五月が丘一丁目,zh-cn,五月丘一丁目
五月が丘一丁目,zh-tw,五月丘一丁目
五月が丘二丁目,ja,五月が丘二丁目
五月が丘二丁目,ja-Hrkt,さつきがおかにちょうめ
五月が丘二丁目,en,Satsukigaoka-nichome (Satsukigaoka 2)
五月が丘二丁目,ko,사쓰키가오카 2초메
五月が丘二丁目,zh-cn,五月丘二丁目
五月が丘二丁目,zh-tw,五月丘二丁目
五月が丘三丁目,ja,五月が丘三丁目
五月が丘三丁目,ja-Hrkt,さつきがおかさんちょうめ
五月が丘三丁目,en,Satsukigaoka-sanchome (Satsukigaoka 3)
五月が丘三丁目,ko,사쓰키가오카 3초메
五月が丘三丁目,zh-cn,五月丘三丁目
五月が丘三丁目,zh-tw,五月丘三丁目
広島工大入口,ja,広島工大入口
広島工大入口,ja-Hrkt,ひろしまこうだいいりぐち
広島工大入口,en,Hiroshima Kodai-iriguchi (Hiroshima Institute of Technology Entrance)
広島工大入口,ko,히로시마 공대
広島工大入口,zh-cn,广岛工大入口
広島工大入口,zh-tw,廣島工大入口
坪井公民館,ja,坪井公民館
坪井公民館,ja-Hrkt,つぼいこうみんかん
坪井公民館,en,Tsuboi Kominkan (Tsuboi Community Center)
坪井公民館,ko,쓰보이 공민관
坪井公民館,zh-cn,坪井公民馆
坪井公民館,zh-tw,坪井公民館
千同橋,ja,千同橋
千同橋,ja-Hrkt,せんどうばし
千同橋,en,Sendobashi
千同橋,ko,센도바시
千同橋,zh-cn,千同桥
千同橋,zh-tw,千同橋
岡の下橋,ja,岡の下橋
岡の下橋,ja-Hrkt,おかのしたばし
岡の下橋,en,Okanoshitabashi
岡の下橋,ko,오카노시타바시
岡の下橋,zh-cn,冈之下桥
岡の下橋,zh-tw,岡之下橋
地毛,ja,地毛
地毛,ja-Hrkt,じげ
地毛,en,Jige
地毛,ko,지게
地毛,zh-cn,地毛
地毛,zh-tw,地毛
城山,ja,城山
城山,ja-Hrkt,じょうやま
城山,en,Joyama
城山,ko,조야마
城山,zh-cn,城山
城山,zh-tw,城山
保井田,ja,保井田
保井田,ja-Hrkt,ほいだ
保井田,en,Hoida
保井田,ko,호이다
保井田,zh-cn,保井田
保井田,zh-tw,保井田
八幡学校,ja,八幡学校
八幡学校,ja-Hrkt,やはたがっこう
八幡学校,en,Yahata Gakko (Yahata School)
八幡学校,ko,야하타 갓코
八幡学校,zh-cn,八幡学校
八幡学校,zh-tw,八幡學校
寺地,ja,寺地
寺地,ja-Hrkt,てらじ
寺地,en,Teraji
寺地,ko,데라지
寺地,zh-cn,寺地
寺地,zh-tw,寺地
八幡,ja,八幡
八幡,ja-Hrkt,はちまん
八幡,en,Yahata
八幡,ko,야하타
八幡,zh-cn,八幡
八幡,zh-tw,八幡
三和中学入口,ja,三和中学入口
三和中学入口,ja-Hrkt,さんわちゅうがくいりぐち
三和中学入口,en,Sanwa Chugaku-iriguchi (Sanwa Junior High School)
三和中学入口,ko,산와 중학교
三和中学入口,zh-cn,三和中学入口
三和中学入口,zh-tw,三和中學入口
川坂,ja,川坂
川坂,ja-Hrkt,かわさか
川坂,en,Kawasaka
川坂,ko,가와사카
川坂,zh-cn,川坂
川坂,zh-tw,川阪
河内下城,ja,河内下城
河内下城,ja-Hrkt,こうちしもじょう
河内下城,en,Kochi Shimojo
河内下城,ko,고치 시모조
河内下城,zh-cn,河内下城
河内下城,zh-tw,河內下城
河内農協,ja,河内農協
河内農協,ja-Hrkt,こうちのうきょう
河内農協,en,Kochi Nokyo
河内農協,ko,고치 노쿄
河内農協,zh-cn,河内农协
河内農協,zh-tw,河內農協
原田橋,ja,原田橋
原田橋,ja-Hrkt,はらだばし
原田橋,en,Haradabashi
原田橋,ko,하라다바시
原田橋,zh-cn,原田桥
原田橋,zh-tw,原田橋
古野薬師堂前,ja,古野薬師堂前
古野薬師堂前,ja-Hrkt,このやくしどうまえ
古野薬師堂前,en,Kono Yakushido-mae (Kono Yakushido Temple)
古野薬師堂前,ko,고노 야쿠시도 사당
古野薬師堂前,zh-cn,古野药师堂前
古野薬師堂前,zh-tw,古野藥師堂前
高橋,ja,高橋
高橋,ja-Hrkt,たかはし
高橋,en,Takahashi
高橋,ko,다카하시
高橋,zh-cn,高桥
高橋,zh-tw,高橋
魚切下,ja,魚切下
魚切下,ja-Hrkt,うおきりしも
魚切下,en,Uokiri-shimo
魚切下,ko,우오키리 시모
魚切下,zh-cn,鱼切下
魚切下,zh-tw,魚切下
魚切,ja,魚切
魚切,ja-Hrkt,うおきり
魚切,en,Uokiri
魚切,ko,우오키리
魚切,zh-cn,鱼切
魚切,zh-tw,魚切
魚切上,ja,魚切上
魚切上,ja-Hrkt,うおきりかみ
魚切上,en,Uokiri-kami
魚切上,ko,우오키리 카미
魚切上,zh-cn,鱼切上
魚切上,zh-tw,魚切上
八幡川峡,ja,八幡川峡
八幡川峡,ja-Hrkt,やはたがわきょう
八幡川峡,en,Yahatagawakyo
八幡川峡,ko,야하타가와쿄
八幡川峡,zh-cn,八幡川峡
八幡川峡,zh-tw,八幡川峽
魚切ダム,ja,魚切ダム
魚切ダム,ja-Hrkt,うおきりだむ
魚切ダム,en,Uokiri Dam
魚切ダム,ko,우오키리 댐
魚切ダム,zh-cn,鱼切水坝
魚切ダム,zh-tw,魚切水壩
とちが谷墜道,ja,とちが谷墜道
とちが谷墜道,ja-Hrkt,とちがたにずいどう
とちが谷墜道,en,Tochigatani Zuido
とちが谷墜道,ko,도치가타니 즈이도
とちが谷墜道,zh-cn,栃谷隧道
とちが谷墜道,zh-tw,栃谷隧道
とちが谷隧道,ja,とちが谷隧道
とちが谷隧道,ja-Hrkt,とちがたにずいどう
とちが谷隧道,en,Tochigatani Zuido
とちが谷隧道,ko,도치가타니 즈이도
とちが谷隧道,zh-cn,栃谷隧道
とちが谷隧道,zh-tw,栃谷隧道
河内下原,ja,河内下原
河内下原,ja-Hrkt,こうちしもばら
河内下原,en,Kochi Shimobara
河内下原,ko,고치 시모바라
河内下原,zh-cn,河内下原
河内下原,zh-tw,河內下原
白川,ja,白川
白川,ja-Hrkt,しらかわ
白川,en,Shirakawa
白川,ko,시라카와
白川,zh-cn,白川
白川,zh-tw,白川
大古谷,ja,大古谷
大古谷,ja-Hrkt,おおこや
大古谷,en,Okoya
大古谷,ko,오코야
大古谷,zh-cn,大古谷
大古谷,zh-tw,大古谷
湯来川角,ja,湯来川角
湯来川角,ja-Hrkt,ゆきかわすみ
湯来川角,en,Yuki Kawasumi
湯来川角,ko,유키카와스미
湯来川角,zh-cn,汤来川角
湯来川角,zh-tw,湯來川角
砂谷酪農入口,ja,砂谷酪農入口
砂谷酪農入口,ja-Hrkt,さごたにらくのういりぐち
砂谷酪農入口,en,Sagotani Rakuno-iriguchi
砂谷酪農入口,ko,사고타니 라쿠노 이리구치
砂谷酪農入口,zh-cn,砂谷酪农入口
砂谷酪農入口,zh-tw,砂谷酪農入口
湯来南高校,ja,湯来南高校
湯来南高校,ja-Hrkt,ゆきみなみこうこう
湯来南高校,en,Yuki-minami Koko (Yuki-minami High School)
湯来南高校,ko,유키 미나미 고등학교
湯来南高校,zh-cn,汤来南高中
湯来南高校,zh-tw,湯來南高中
大畑,ja,大畑
大畑,ja-Hrkt,おおばた
大畑,en,Obata
大畑,ko,오바타
大畑,zh-cn,大畑
大畑,zh-tw,大畑
伏郷,ja,伏郷
伏郷,ja-Hrkt,ふしごう
伏郷,en,Fushigo
伏郷,ko,후시고
伏郷,zh-cn,伏乡
伏郷,zh-tw,伏鄉
大森,ja,大森
大森,ja-Hrkt,おおもり
大森,en,Omori
大森,ko,오모리
大森,zh-cn,大森
大森,zh-tw,大森
上大野,ja,上大野
上大野,ja-Hrkt,かみおおの
上大野,en,Kami-ono
上大野,ko,가미오노
上大野,zh-cn,上大野
上大野,zh-tw,上大野
湯来大野,ja,湯来大野
湯来大野,ja-Hrkt,ゆきおおの
湯来大野,en,Yuki Ono
湯来大野,ko,유키오노
湯来大野,zh-cn,汤来大野
湯来大野,zh-tw,湯來大野
堂の久保,ja,堂の久保
堂の久保,ja-Hrkt,どうのくぼ
堂の久保,en,Donokubo
堂の久保,ko,도노쿠보
堂の久保,zh-cn,堂之久保
堂の久保,zh-tw,堂之久保
鍋石,ja,鍋石
鍋石,ja-Hrkt,なべいし
鍋石,en,Nabeishi
鍋石,ko,나베이시
鍋石,zh-cn,锅石
鍋石,zh-tw,鍋石
下伏,ja,下伏
下伏,ja-Hrkt,しもふし
下伏,en,Shimofushi
下伏,ko,시모후시
下伏,zh-cn,下伏
下伏,zh-tw,下伏
大橋,ja,大橋
大橋,ja-Hrkt,おおはし
大橋,en,Ohashi
大橋,ko,오하시（대교)
大橋,zh-cn,大桥
大橋,zh-tw,大橋
上大橋,ja,上大橋
上大橋,ja-Hrkt,かみおおはし
上大橋,en,Kami-ohashi
上大橋,ko,가미오하시
上大橋,zh-cn,上大桥
上大橋,zh-tw,上大橋
石が原,ja,石が原
石が原,ja-Hrkt,いしがはら
石が原,en,Ishigahara
石が原,ko,이시가하라
石が原,zh-cn,石原
石が原,zh-tw,石原
石が原上,ja,石が原上
石が原上,ja-Hrkt,いしがはらかみ
石が原上,en,Ishigahara-kami
石が原上,ko,이시가하라 카미
石が原上,zh-cn,石原上
石が原上,zh-tw,石原上
石が谷峡入口,ja,石が谷峡入口
石が谷峡入口,ja-Hrkt,いしがたにきょういりぐち
石が谷峡入口,en,Ishigatanikyo-iriguchi (Ishigatani Valley)
石が谷峡入口,ko,이시가타니쿄 계곡
石が谷峡入口,zh-cn,石谷峡入口
石が谷峡入口,zh-tw,石谷峽入口
下志割,ja,下志割
下志割,ja-Hrkt,しもしわり
下志割,en,Shimo-shiwari
下志割,ko,시모시와리
下志割,zh-cn,下志割
下志割,zh-tw,下誌割
志割,ja,志割
志割,ja-Hrkt,しわり
志割,en,Shiwari
志割,ko,시와리
志割,zh-cn,志割
志割,zh-tw,誌割
粟柱入口,ja,粟柱入口
粟柱入口,ja-Hrkt,あわばしらいりぐち
粟柱入口,en,Awabashira-iriguchi
粟柱入口,ko,아와바시라 이리구치
粟柱入口,zh-cn,粟柱入口
粟柱入口,zh-tw,粟柱入口
下田布神社前,ja,下田布神社前
下田布神社前,ja-Hrkt,しもたぶじんじゃまえ
下田布神社前,en,Shimotabu Jinja-mae (Shimotabu Jinja Shrine)
下田布神社前,ko,시모타부진자 신사
下田布神社前,zh-cn,下田布神社前
下田布神社前,zh-tw,下田布神社前
田布,ja,田布
田布,ja-Hrkt,たぶ
田布,en,Tabu
田布,ko,다부
田布,zh-cn,田布
田布,zh-tw,田布
上田布,ja,上田布
上田布,ja-Hrkt,かみたぶ
上田布,en,Kami-tabu
上田布,ko,가미타부
上田布,zh-cn,上田布
上田布,zh-tw,上田布
湯来温泉,ja,湯来温泉
湯来温泉,ja-Hrkt,ゆきおんせん
湯来温泉,en,Yuki Onsen
湯来温泉,ko,유키 온센
湯来温泉,zh-cn,汤来温泉
湯来温泉,zh-tw,湯來溫泉
湯来ロッジ前,ja,湯来ロッジ前
湯来ロッジ前,ja-Hrkt,ゆきろっじまえ
湯来ロッジ前,en,Yuki Lodge-mae
湯来ロッジ前,ko,유키 로지마에
湯来ロッジ前,zh-cn,汤来山中休息所前
湯来ロッジ前,zh-tw,湯來山中休息所前
勝木,ja,勝木
勝木,ja-Hrkt,かつぎ（かつぎえいぎょうしょ）
勝木,en,Katsugi/Katsugi Eigyosho
勝木,ko,가쓰기（가쓰기 영업소）
勝木,zh-cn,胜木（胜木营业所）
勝木,zh-tw,勝木（勝木營業所）
古江,ja,古江
古江,ja-Hrkt,ふるえ
古江,en,Furue
古江,ko,후루에
古江,zh-cn,古江
古江,zh-tw,古江
田方,ja,田方
田方,ja-Hrkt,たがた
田方,en,Tagata
田方,ko,다가타
田方,zh-cn,田方
田方,zh-tw,田方
鈴が台,ja,鈴が台
鈴が台,ja-Hrkt,すずがだい
鈴が台,en,Suzugadai
鈴が台,ko,스즈가다이
鈴が台,zh-cn,铃台
鈴が台,zh-tw,鈴臺
皆賀上,ja,皆賀上
皆賀上,ja-Hrkt,みながかみ
皆賀上,en,Minaga-kami
皆賀上,ko,미나가카미
皆賀上,zh-cn,皆贺上
皆賀上,zh-tw,皆賀上
五日市落合,ja,五日市落合
五日市落合,ja-Hrkt,いつかいちおちあい
五日市落合,en,Itsukaichi Ochiai
五日市落合,ko,이쓰카이치 오치아이
五日市落合,zh-cn,五日市落合
五日市落合,zh-tw,五日市落合
砂谷中学校,ja,砂谷中学校
砂谷中学校,ja-Hrkt,さこたにちゅうがっこう
砂谷中学校,en,Sagotani Chugakko (Sagotani Junior High School)
砂谷中学校,ko,사고타니 중학교
砂谷中学校,zh-cn,砂谷中学
砂谷中学校,zh-tw,砂谷中學
湯来南小学校,ja,湯来南小学校
湯来南小学校,ja-Hrkt,ゆきみなみしょうがっこう
湯来南小学校,en,Yuki-minami Shogakko (Yuki-minami Elementary School)
湯来南小学校,ko,유키 미나미 초등학교
湯来南小学校,zh-cn,汤来南小学
湯来南小学校,zh-tw,湯來南小學
高井北,ja,高井北
高井北,ja-Hrkt,たかいきた
高井北,en,Takai-kita
高井北,ko,다카이 키타
高井北,zh-cn,高井北
高井北,zh-tw,高井北
和田東,ja,和田東
和田東,ja-Hrkt,わだひがし
和田東,en,Wada-higashi
和田東,ko,와다 히가시
和田東,zh-cn,和田东
和田東,zh-tw,和田東
新郡橋,ja,新郡橋
新郡橋,ja-Hrkt,しんこおりばし
新郡橋,en,Shinkoribashi
新郡橋,ko,신코오리바시
新郡橋,zh-cn,新郡桥
新郡橋,zh-tw,新郡橋
中,ja,中
中,ja-Hrkt,なか
中,en,Naka
中,ko,나카
中,zh-cn,中
中,zh-tw,中
宮の下,ja,宮の下
宮の下,ja-Hrkt,みやのした
宮の下,en,Miyanoshita
宮の下,ko,미야노시타
宮の下,zh-cn,宫之下
宮の下,zh-tw,宮之下
石内農協,ja,石内農協
石内農協,ja-Hrkt,いしうちのうきょう
石内農協,en,Ishiuchi Nokyo
石内農協,ko,이시우치 노쿄
石内農協,zh-cn,石内农协
石内農協,zh-tw,石內農協
石内学校,ja,石内学校
石内学校,ja-Hrkt,いしうちがっこう
石内学校,en,Ishiuchi Gakko (Ishiuchi School)
石内学校,ko,이시우치 갓코
石内学校,zh-cn,石内学校
石内学校,zh-tw,石內學校
平岩,ja,平岩
平岩,ja-Hrkt,ひらいわ
平岩,en,Hiraiwa
平岩,ko,히라이와
平岩,zh-cn,平岩
平岩,zh-tw,平巖
上平岩,ja,上平岩
上平岩,ja-Hrkt,かみひらいわ
上平岩,en,Kami-hiraiwa
上平岩,ko,가미히라이와
上平岩,zh-cn,上平岩
上平岩,zh-tw,上平巖
石内原田,ja,石内原田
石内原田,ja-Hrkt,いしうちはらだ
石内原田,en,Ishiuchi Harada
石内原田,ko,이시우치 하라다
石内原田,zh-cn,石内原田
石内原田,zh-tw,石內原田
半坂,ja,半坂
半坂,ja-Hrkt,はんさか
半坂,en,Hanzaka
半坂,ko,한자카
半坂,zh-cn,半坂
半坂,zh-tw,半阪
喜生園,ja,喜生園
喜生園,ja-Hrkt,きせいえん
喜生園,en,Kiseien
喜生園,ko,기세이엔
喜生園,zh-cn,喜生园
喜生園,zh-tw,喜生園
下三宅,ja,下三宅
下三宅,ja-Hrkt,しもみやけ
下三宅,en,Shimo-miyake
下三宅,ko,시모미야케
下三宅,zh-cn,下三宅
下三宅,zh-tw,下三宅
三宅,ja,三宅
三宅,ja-Hrkt,みやけ
三宅,en,Miyake
三宅,ko,미야케
三宅,zh-cn,三宅
三宅,zh-tw,三宅
広島工大上,ja,広島工大上
広島工大上,ja-Hrkt,ひろしまこうだいうえ
広島工大上,en,Hiroshima Kodai-ue (Hiroshima Institute of Technology)
広島工大上,ko,히로시마 공업대학
広島工大上,zh-cn,广岛工大上
広島工大上,zh-tw,廣島工大上
ゴルフ場入口,ja,ゴルフ場入口
ゴルフ場入口,ja-Hrkt,ごるふじょういりぐち
ゴルフ場入口,en,Golf-jo-iriguchi (Golf Course Entrance)
ゴルフ場入口,ko,골프 조 이리구치
ゴルフ場入口,zh-cn,高尔夫球场入口
ゴルフ場入口,zh-tw,高爾夫球場入口
五日市観音中学校,ja,五日市観音中学校
五日市観音中学校,ja-Hrkt,いつかいちかんのんちゅうがっこう
五日市観音中学校,en,Itsukaichi Kannon Chugakko (Itsukaichi Kannon Junior High School)
五日市観音中学校,ko,이쓰카이치 칸논 중학교
